Layer,Name,GEOID,Population,CZA_2023,CZB_2023,CZD_2023,CZH_2023,CZL_2023,CZM_2023,CZO_2023,CZP_2023,CZR_2023,CZS_2023,CZT_2023,CZU_2012-2016,CZV_2023,SVI_2022,CAR_2018-2022,CHAOVXP_2018-2022,EKR_2022,EKW_2022,EVC_2018,EVF_2018,EVR_2018,HTJ_2018-2022,HUO_2018-2022,RBS_2018-2022,RBU_2018-2022,TRF_2020,TRV_2018-2022,VAC_2018-2022,CHAIXYP_2023,PMC_2020,FAI_2022,LFA_2019,WWW_2018-2022
,,,,"Aggravated assault/battery (crimes), 2023","Burglary (crimes), 2023","Drug abuse (crimes), 2023","Homicide (crimes), 2023","Larceny (theft) (crimes), 2023","Major crime (crimes), 2023","Arson (crimes), 2023","Property crime (crimes), 2023","Robbery (crimes), 2023","Criminal sexual assault (crimes), 2023","Motor vehicle theft (crimes), 2023","Public crime (crimes), 2012-2016","Violent crime (crimes), 2023","Social Vulnerability Index (percentile), 2022","Drive alone to work (% of workers 16 years and older), 2018-2022","Households (count of households), 2018-2022","Proximity to roads, railways, and airports index, 2022","Walkability Index, 2022","Evictions (evictions), 2018","Eviction filing rate (filings per 100 renter-occupied households), 2018","Eviction rate (% of renter-occupied households), 2018","Crowded housing (% of occupied housing units), 2018-2022","Owner occupied (% of occupied housing units), 2018-2022","Severely rent-burdened (% of renter-occupied housing units), 2018-2022","Rent-burdened (% of renter-occupied housing units), 2018-2022","Traffic intensity (distance-weighted vehicles), 2020","Mean travel time to work (minutes), 2018-2022","Vacant (% of housing units), 2018-2022","Chicago Environmental Justice Index (score), 2023","Particulate matter (PM 2.5) concentration (µg/m3), 2020","Food insecurity (% of residents), 2022","Low food access (% of residents), 2019","Internet access (% of households), 2018-2022"
Census tract,Tract 7202,17031720200,4131,5.0,15.0,0.0,0.0,52.0,114.0,0.0,101.0,8.0,0.0,34.0,32.0,13.0,26.99,54.475562877539815,1579.0,78.0,14.89,7.0,5.98,1.9,1.8366054464851167,84.73717542748575,24.481327800829877,34.024896265560166,136.81670177021545,34.1,6.733608978145305,34.01,9.657928961748627,5.3,63.21,93.22355921469284
Census tract,Tract 7203,17031720300,3637,3.0,11.0,0.0,0.0,25.0,59.0,0.0,48.0,8.0,0.0,12.0,15.0,11.0,6.75,49.58158995815899,1511.0,77.0,14.29,0.0,6.67,0.0,0.0,88.94771674387823,0.0,23.35329341317365,183.96462075459445,29.4,2.892030848329049,19.47,9.658903279,6.4,24.03,96.55857048312376
Census tract,Tract 7204,17031720400,1961,1.0,10.0,2.0,0.0,16.0,40.0,0.0,36.0,2.0,1.0,10.0,8.0,4.0,12.31,77.99586776859503,697.0,76.0,14.83,0.0,1.89,0.0,0.0,94.69153515064562,16.216216216216218,56.75675675675676,130.91719967335032,27.8,5.298913043478261,9.1,9.68527541,5.9,65.05,96.55667144906744
Census tract,Tract 7205,17031720500,2086,1.0,3.0,2.0,0.0,18.0,39.0,0.0,36.0,2.0,0.0,15.0,6.0,3.0,0.4,75.78203834510595,720.0,47.99999999999999,16.08,,,,0.5555555555555556,92.7777777777778,11.538461538461538,50.0,153.29517059328856,31.5,12.515188335358443,7.08,9.694803279,6.1,52.39000000000001,95.83333333333334
Census tract,Tract 7206,17031720600,1691,1.0,1.0,0.0,0.0,20.0,26.0,0.0,24.0,1.0,0.0,3.0,3.0,2.0,8.459999999999999,70.53789731051344,627.0,58.0,16.42,0.0,1.16,0.0,2.5518341307815,94.25837320574163,13.88888888888889,13.88888888888889,180.0866406737138,30.2,0.9478672985781992,19.72,9.686662295,6.7,69.02,99.04306220095694
Census tract,Tract 7207,17031720700,3073,6.0,7.0,3.0,0.0,23.0,66.0,0.0,56.0,3.0,1.0,26.0,30.0,10.0,37.44,61.64383561643836,1164.0,78.0,11.83,1.0,1.94,0.16,1.5463917525773196,59.87972508591065,21.62740899357601,47.75160599571734,85.8430196584803,33.6,20.708446866485016,19.22,9.680561202185793,7.1,100.0,93.55670103092784
Census tract,Tract 7301,17031730100,2462,16.0,9.0,2.0,1.0,29.0,111.0,0.0,86.0,6.0,2.0,48.0,43.0,25.0,68.67,76.52259332023576,979.0,78.0,11.33,0.0,6.34,0.0,0.0,87.23186925434116,69.6,78.4,174.99510570042244,34.1,2.587064676616915,75.85,9.606134153,11.7,100.0,87.94688457609806
Census tract,Tract 7302.01,17031730201,5627,44.0,17.0,12.0,1.0,154.0,374.0,1.0,301.0,25.0,3.0,129.0,226.0,73.0,68.22,47.1556886227545,2177.0,78.0,11.83,18.0,5.14,1.42,1.6995865870463942,46.25631603123564,23.07692307692308,42.56410256410256,140.58661283503463,43.9,12.780448717948715,69.03,9.625357377,9.2,0.95,80.98300413412953
Census tract,Tract 7302.02,17031730202,2893,22.0,9.0,2.0,3.0,40.0,161.0,2.0,132.0,4.0,0.0,81.0,97.0,29.0,69.06,59.11330049261084,1027.0,78.0,12.17,5.0,5.34,1.78,0.0,77.02044790652386,33.47457627118644,63.983050847457626,169.31418166348425,38.9,10.070052539404552,83.31,9.612792077,8.7,95.84,81.79162609542357
Census tract,Tract 7303,17031730300,1046,6.0,0.0,1.0,0.0,17.0,38.0,0.0,29.0,3.0,0.0,12.0,20.0,9.0,84.11999999999999,59.945504087193456,367.0,78.0,15.5,4.0,5.22,2.99,4.087193460490464,77.3841961852861,25.301204819277107,57.831325301204814,175.7181702,41.5,16.968325791855204,65.99,9.619435246,16.8,0.0,75.47683923705722
Census tract,Tract 7304,17031730400,3386,31.0,11.0,6.0,0.0,92.0,237.0,1.0,187.0,18.0,1.0,83.0,176.0,50.0,55.400000000000006,71.90580503833516,1434.0,78.0,14.42,5.0,3.3,1.37,0.8368200836820083,74.19804741980475,34.5945945945946,45.94594594594595,678.5047029279681,38.8,2.845528455284553,76.23,9.63670765,8.7,52.919999999999995,86.12273361227336
Census tract,Tract 7305,17031730500,4220,30.0,10.0,11.0,0.0,79.0,233.0,0.0,183.0,17.0,3.0,94.0,183.0,50.0,55.59,52.0,1777.0,78.0,12.92,6.0,7.01,1.91,0.0,82.49859313449635,30.22508038585209,53.37620578778135,1251.1714112883888,43.8,11.50398406374502,74.34,9.629417486,12.9,100.0,85.48114800225099
Census tract,Tract 7306,17031730600,3254,27.0,7.0,2.0,2.0,70.0,192.0,1.0,148.0,13.0,2.0,70.0,72.0,44.0,60.8,46.21342512908778,1028.0,78.0,12.11,4.0,3.18,1.06,0.0,70.8171206225681,14.666666666666666,22.0,1038.9457321199448,33.3,18.73517786561265,67.26,9.650966393,12.4,99.47,96.40077821011673
Census tract,Tract 7307,17031730700,2281,21.0,6.0,5.0,3.0,50.0,121.0,0.0,89.0,8.0,0.0,33.0,139.0,32.0,64.72,66.52314316469322,789.0,78.0,14.67,1.0,7.5,0.83,1.0139416983523446,83.01647655259823,35.07462686567165,85.07462686567165,517.5669748284084,42.0,11.447811447811448,64.85,9.669229508,10.7,59.92999999999999,93.02915082382764
Census tract,Tract 7401,17031740100,3234,8.0,0.0,4.0,0.0,21.0,37.0,0.0,28.0,1.0,0.0,7.0,8.0,9.0,54.56,81.25884016973126,1225.0,47.99999999999999,15.42,2.0,3.42,1.37,2.7755102040816326,82.44897959183673,24.186046511627907,24.186046511627907,265.2480319058442,35.2,8.98959881129272,23.89,9.714962841530053,14.3,46.21,91.26530612244898
Census tract,Tract 7402,17031740200,5830,1.0,3.0,1.0,0.0,26.0,34.0,0.0,31.0,2.0,0.0,2.0,6.0,3.0,29.53,74.35328898743533,2138.0,50.0,13.83,0.0,0.83,0.0,2.6192703461178675,83.3021515434986,36.41456582633053,36.41456582633053,176.58918617221784,32.9,2.2851919561243146,14.66,9.71085929,9.8,65.53,93.35827876520112
Census tract,Tract 7403,17031740300,4869,2.0,1.0,0.0,0.0,11.0,21.0,0.0,15.0,1.0,3.0,3.0,3.0,6.0,7.290000000000001,88.31658291457286,1933.0,41.0,14.07,2.0,1.63,1.09,0.0,91.51577858251424,21.341463414634145,54.87804878048781,150.73938315834053,30.0,0.0,7.84,9.728219126,8.4,99.98,94.25763062597
Census tract,Tract 7404,17031740400,4695,5.0,5.0,1.0,0.0,32.0,56.0,0.0,48.0,1.0,2.0,11.0,8.0,8.0,28.2,85.71428571428571,1873.0,56.0,13.33,10.0,14.54,1.99,1.9754404698344905,74.47944474105714,4.602510460251046,30.125523012552303,100.49748863789776,30.7,6.162324649298597,12.64,9.726201093,9.4,29.36,86.33208756006407
Census tract,Tract 7501,17031750100,3736,15.0,6.0,10.0,0.0,44.0,132.0,2.0,108.0,5.0,4.0,56.0,100.0,24.0,63.260000000000005,64.822695035461,1514.0,78.0,12.79,6.0,4.99,1.5,2.0475561426684283,76.48612945838838,29.49438202247191,62.64044943820225,787.4322171805137,37.5,5.018820577164367,51.96,9.684627322404372,12.1,55.14,90.554821664465
Census tract,Tract 7502,17031750200,3024,7.0,3.0,3.0,0.0,31.0,61.0,0.0,50.0,3.0,1.0,16.0,19.0,11.0,41.08,69.26795580110497,1436.0,72.0,14.08,10.0,5.11,2.69,0.0,62.95264623955432,36.278195488721806,54.88721804511278,235.79541798215607,33.5,4.774535809018567,26.68,9.701575409836067,8.7,42.45,97.4233983286908
Census tract,Tract 7503,17031750300,2470,2.0,2.0,3.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,3.0,9.0,2.0,5.66,59.68586387434554,968.0,37.0,15.28,2.0,4.55,1.14,0.0,79.23553719008265,2.985074626865672,19.402985074626866,150.1807363752834,33.9,5.004906771344456,9.48,9.706749727,5.9,0.0,93.18181818181816
Census tract,Tract 7504,17031750400,2909,5.0,7.0,2.0,0.0,34.0,61.0,0.0,53.0,2.0,1.0,12.0,8.0,8.0,26.16,70.35040431266847,1247.0,50.0,15.28,0.0,1.61,0.0,0.0,79.71130713712911,12.25296442687747,28.85375494071146,154.86660211821243,33.2,4.224270353302612,16.43,9.720152185792347,9.2,36.17,89.81555733761026
Census tract,Tract 7505,17031750500,5618,38.0,16.0,9.0,1.0,201.0,356.0,1.0,291.0,24.0,2.0,73.0,114.0,65.0,78.79,65.1063829787234,1941.0,78.0,14.08,4.0,3.23,0.54,0.0,62.90571870170015,44.44444444444444,54.58333333333333,303.50107447267715,35.4,9.636871508379889,67.64,9.718073497,13.7,25.83,84.44100978876867
Census tract,Tract 7506,17031750600,3420,37.0,17.0,8.0,1.0,47.0,196.0,1.0,141.0,14.0,3.0,76.0,127.0,55.0,68.17999999999999,58.87156644394952,1301.0,77.0,13.54,5.0,5.13,1.42,4.381245196003074,72.32897770945426,48.61111111111111,56.66666666666666,507.837584439152,36.5,7.137758743754461,58.41,9.705096721,8.9,33.34,83.16679477325134
Census tract,Tract 7608.01,17031760801,4403,11.0,2.0,0.0,0.0,50.0,88.0,0.0,76.0,0.0,1.0,24.0,12.0,12.0,62.0,54.0561322568243,2349.0,78.0,15.08,7.0,0.78,0.39,7.918263090676884,15.197956577266922,14.508032128514056,31.37550200803213,404.9084286311152,28.6,4.667207792207792,33.88,9.070236612,13.900000000000002,100.0,92.37973605789698
Census tract,Tract 7608.02,17031760802,2374,3.0,0.0,0.0,0.0,13.0,26.0,2.0,22.0,1.0,0.0,7.0,2.0,4.0,47.4,65.87436332767402,1170.0,93.0,13.33,0.0,0.87,0.0,1.7094017094017095,82.39316239316238,39.32038834951456,55.33980582524271,262.7614608,32.4,1.9279128248114,60.43,9.172606831,12.1,12.9,73.58974358974359
Census tract,Tract 7608.03,17031760803,6394,6.0,9.0,1.0,0.0,38.0,80.0,1.0,73.0,0.0,1.0,25.0,12.0,7.0,46.81,67.3848439821694,3059.0,77.91826145693429,12.422020896478614,6.004522854,1.2713884922605938,0.36036457618015594,1.3403072899640405,41.712978097417455,23.499719573752103,48.06505888951206,83.69644569799345,29.4,2.9197080291970803,27.43,9.094721585,9.6,91.25089287256493,94.279176201373
Census tract,Tract 7705,17031770500,4632,,,,,,,,,,,,,,82.35,76.43020594965675,1105.0,98.00000229774841,10.92,5.0,3.69,1.54,20.90497737556561,77.9185520361991,25.40983606557377,31.967213114754102,592.3959761881044,25.2,2.643171806167401,,9.043048087431687,16.400000000000002,100.0,82.0814479638009
Census tract,Tract 7706.02,17031770602,4762,1.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,0.0,0.0,1.0,,1.0,92.43,67.01754385964912,1572.0,99.99987393145575,14.11,4.0,0.99,0.44,9.4147582697201,51.7175572519084,19.499341238471672,25.95520421607378,503.5066838946997,25.8,2.177971375233354,,8.998009016,14.4,29.780000000000005,83.46055979643766
Census tract,Tract 7707,17031770700,2537,0.0,1.0,0.0,0.0,91.0,124.0,0.0,123.0,1.0,0.0,31.0,0.0,1.0,50.57000000000001,78.43833185448092,1074.0,99.99995654673877,15.83,1.0,0.35,0.17,4.46927374301676,32.588454376163874,11.049723756906078,19.47513812154696,1908.3088584430427,21.6,7.333908541846419,,9.085580874,12.2,100.0,90.13035381750466
Census tract,Tract 7708,17031770800,5661,,,,,,,,,,,,,,61.11,86.42599277978339,2021.0,99.0,14.75,5.0,1.03,0.74,12.518555170707572,71.94458189015339,34.038800705467374,71.42857142857143,764.6677941783782,24.8,8.2614616432138,,9.180093989,8.0,71.8,85.79910935180604
Census tract,Tract 7709.01,17031770901,5245,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.029999963880001e-06,1.0,55.2,71.78008458285274,1980.0,45.00016963238441,15.079999419670573,2.9910360480000002,3.7499969250114304,1.2499989712765514,1.9696969696969693,79.94949494949495,21.91435768261965,25.692695214105797,177.4707658662917,34.6,6.471421823334908,,9.083930055,10.4,31.99005815511739,88.7878787878788
Census tract,Tract 7709.02,17031770902,3732,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,55.92,83.53688324377137,1537.0,49.0,15.67,2.995477146,3.06,0.83,1.951854261548471,67.66428106701366,12.877263581488934,35.61368209255533,174.05513858617363,33.3,3.4547738693467336,23.26,9.117065027,9.8,44.47,83.73454782042941
Census tract,Tract 8104,17031810400,5409,2.0,0.0,0.0,0.0,25.0,31.0,0.0,26.0,2.0,1.0,1.0,2.0,5.0,13.58,70.13251783893986,2173.0,78.0,15.21,0.0,1.28,0.0,0.5062126092959043,92.49884951679704,42.331288343558285,42.331288343558285,548.9751802446664,28.1,4.483516483516484,13.4,9.020445628,5.800000000000001,62.61,97.42291762540268
Census tract,Tract 8105.01,17031810501,5293,1.0,0.0,0.0,0.0,7.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,59.27,77.54569190600522,2051.0,0.0,14.93,1.0,0.68,0.34,3.8517796196977088,90.58995611896636,23.316062176165804,28.497409326424872,130.8116987028906,34.3,2.053486150907354,,9.136354918,8.7,56.2,89.3222818137494
Census tract,Tract 8105.02,17031810502,5355,,,,,,,,,,,,3.0,,73.61,81.2921547745829,2204.0,0.0,16.6,2.0,1.67,0.42,2.3139745916515424,69.1470054446461,31.76470588235294,41.76470588235294,237.90365209598505,34.1,6.610169491525424,,9.12229235,10.7,18.3,85.61705989110709
Census tract,Tract 8106,17031810600,4949,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.45,69.56908040870724,1840.0,19.0,16.22,3.0,0.99,0.37000000000000005,8.641304347826088,54.07608695652174,15.7396449704142,49.11242603550296,163.7332640508668,29.4,3.1068983675618744,,9.088825409836073,10.9,0.0,83.36956521739131
Census tract,Tract 8233.04,17031823304,5872,1.0,0.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,78.14999999999999,74.84706729039223,2684.0,47.0,14.67,9.0,3.34,0.94,3.241430700447094,60.134128166915055,22.61682242990654,45.23364485981308,107.81469288433412,30.9,5.058365758754864,37.67,9.733772951,12.6,9.91,80.43964232488823
Census tract,Tract 8305,17031830500,4410,24.0,9.0,7.0,0.0,77.0,177.0,7.0,128.0,24.0,1.0,35.0,50.0,49.0,83.63000000000001,77.95867251095805,1161.0,75.0,13.33,3.0,1.92,0.82,19.293712316968133,67.35572782084411,27.70448548812665,39.577836411609496,284.76883786866216,38.9,4.679802955665025,99.12,9.467024317,13.8,53.92,78.72523686477176
Census tract,Tract 8306,17031830600,4935,13.0,9.0,11.0,0.0,69.0,134.0,0.0,113.0,6.0,2.0,35.0,57.0,21.0,89.39,34.59680416202156,2108.0,75.0,14.75,14.0,2.68,0.94,7.922201138519924,24.33586337760911,24.514106583072103,46.14420062695925,180.57008289404257,44.4,7.987778262767351,43.36,8.711673497,18.0,0.0,88.8045540796964
Census tract,Tract 8307,17031830700,4006,47.0,23.0,19.0,1.0,290.0,426.0,1.0,346.0,27.0,5.0,32.0,76.0,80.0,84.21,32.214228617106315,2015.0,78.0,16.46,9.0,1.58,0.68,7.344913151364764,26.40198511166253,22.31962238705327,45.38098449089683,157.64625195117324,35.0,9.883720930232558,31.86,8.860248361,17.5,0.0,90.9181141439206
Census tract,Tract 8308,17031830800,2405,5.0,11.0,2.0,0.0,30.0,68.0,0.0,55.0,6.0,2.0,14.0,9.0,13.0,16.66,20.81447963800905,1528.0,75.0,16.94,2.0,0.28,0.19,0.0,17.86649214659686,20.0,34.66135458167331,47.07687517865696,37.4,4.915992532669571,4.05,8.894602459,14.000000000000002,0.0,94.89528795811518
Census tract,Tract 8309,17031830900,3076,8.0,14.0,1.0,0.0,268.0,331.0,0.0,310.0,12.0,1.0,28.0,24.0,21.0,15.15,48.39181286549707,1303.0,78.0,17.11,1.0,0.7300000000000001,0.15,1.918649270913277,45.89409056024559,15.0354609929078,30.0709219858156,3511.8639613676846,32.0,9.576682859125608,18.96,9.053804372,8.799999999999999,0.0,96.16270145817344
Census tract,Tract 8310,17031831000,2633,2.0,12.0,1.0,0.0,49.0,91.0,0.0,77.0,12.0,0.0,16.0,18.0,14.0,3.42,35.53664921465969,1076.0,78.0,17.75,,,,1.6728624535315983,69.42379182156134,12.462006079027356,29.17933130699088,840.5661737998481,30.0,10.853355426677712,2.91,9.102554098,8.3,0.0,99.53531598513013
Census tract,Tract 8311,17031831100,6697,34.0,22.0,10.0,0.0,268.0,421.0,1.0,349.0,38.0,0.0,58.0,81.0,72.0,64.78,33.997569866342644,2745.0,78.0,14.290000000000001,8.0,1.15,0.54,2.73224043715847,41.85792349726776,21.929824561403507,36.02756892230576,2606.4498192766014,37.5,10.058977719528178,70.54,9.065628142,13.4,0.0,94.75409836065572
Census tract,Tract 8312,17031831200,4832,19.0,3.0,7.0,1.0,35.0,165.0,1.0,83.0,61.0,1.0,44.0,59.0,82.0,92.8,48.05414551607445,1502.0,37.0,13.89,4.0,1.03,0.46,7.92276964047936,46.13848202396804,19.65389369592089,46.47713226205192,131.35397990609272,34.2,12.36872812135356,77.75,9.197954098,12.5,0.0,86.6844207723036
Census tract,Tract 8313,17031831300,1251,16.0,4.0,8.0,0.0,80.0,150.0,1.0,115.0,18.0,1.0,30.0,75.0,35.0,97.7,53.97260273972603,399.0,37.0,15.17,3.0,6.38,2.13,4.511278195488721,31.32832080200501,41.24087591240876,63.138686131386855,526.8591007,38.2,6.338028169014084,97.85,9.239206284,23.5,6.87,81.45363408521304
Census tract,Tract 8314,17031831400,2820,40.0,7.0,14.0,3.0,63.0,217.0,2.0,128.0,42.0,4.0,56.0,135.0,89.0,94.96,67.46231155778895,1075.0,78.0,14.919999999999998,9.0,3.05,1.37,4.930232558139535,44.372093023255815,38.12709030100335,53.34448160535117,1819.9777387095744,32.1,9.89103101424979,99.49,9.397746995,17.599999999999998,6.37,87.44186046511628
Census tract,Tract 8315,17031831500,4421,23.0,23.0,3.0,1.0,183.0,284.0,1.0,248.0,9.0,3.0,41.0,23.0,36.0,80.4,67.27094561489466,1407.0,37.0,15.5,5.0,3.1,1.11,5.472636815920398,62.75764036958067,16.412213740458014,59.54198473282442,87.5416400459828,34.5,9.284332688588009,54.99,9.222173224,12.5,0.0,93.67448471926085
Census tract,Tract 8316,17031831600,7745,17.0,6.0,3.0,0.0,103.0,206.0,2.0,183.0,6.0,0.0,72.0,37.0,23.0,85.45,64.35857805255023,2567.0,37.0,14.89,16.0,4.42,1.61,2.18153486560187,50.058433969614335,27.14508580343214,60.218408736349446,165.85860833509105,34.8,7.926829268292683,67.13,9.242072951,13.5,0.0,83.63848850798597
Census tract,Tract 8317,17031831700,2237,17.0,4.0,12.0,1.0,129.0,193.0,3.0,162.0,13.0,0.0,26.0,13.0,31.0,72.64,46.53812445223488,951.0,78.00000000000001,17.5,1.0,1.52,0.25,6.203995793901157,50.05257623554154,51.78947368421053,74.52631578947368,640.1406286,41.4,4.518072289156627,71.05,9.073087978,12.9,36.64,84.96319663512094
Census tract,Tract 8318,17031831800,5868,18.0,9.0,5.0,0.0,58.0,118.0,0.0,92.0,6.0,2.0,25.0,31.0,26.0,72.33000000000001,48.38046272493573,2557.0,63.94363958626283,15.43,8.0,0.97,0.65,6.84395776300352,47.55572937035589,17.67337807606264,33.1096196868009,142.18151557451432,34.1,8.613295210864903,39.95,8.928319126,12.6,68.02,98.24012514665624
Census tract,Tract 8319,17031831900,3040,2.0,8.0,1.0,0.0,82.0,118.0,0.0,107.0,7.0,2.0,17.0,19.0,11.0,8.97,30.619796484736355,1484.0,37.0,17.58,1.0,0.13,0.13,0.0,36.05121293800539,13.38250790305585,27.60800842992624,178.00644352059211,33.2,12.189349112426036,1.77,8.951127596,10.8,0.0,98.92183288409704
Census tract,Tract 8320,17031832000,2062,4.0,7.0,0.0,0.0,115.0,156.0,0.0,133.0,18.0,1.0,11.0,14.0,23.0,9.35,25.642857142857142,1007.0,78.0,14.0,0.0,0.45,0.0,0.0,38.232373386295926,20.257234726688104,32.79742765273312,42.67074025,37.3,13.264427217915587,0.76,8.913291803,9.7,0.0,99.00695134061569
Census tract,Tract 8321,17031832100,3410,11.0,16.0,1.0,0.0,103.0,182.0,2.0,149.0,16.0,6.0,28.0,17.0,33.0,49.8,19.639110365086022,1809.0,78.0,16.22,2.0,0.67,0.15,5.030403537866224,24.101713653952466,14.857975236707938,28.11361981063365,258.8085578527273,32.4,12.566457225712904,15.55,8.881170219,12.1,0.0,95.74350469872856
Census tract,Tract 8322,17031832200,3289,2.0,19.0,1.0,0.0,43.0,114.0,0.0,89.0,22.0,1.0,27.0,16.995736417,25.0,3.24,34.86542443064182,1624.0,78.0,17.5,0.999666312,0.3,0.1,1.1083743842364533,41.810344827586206,12.592592592592592,27.3015873015873,2447.357468932806,29.4,5.195563339171045,1.9,9.081544262,8.1,0.0,98.52216748768473
Census tract,Tract 8323,17031832300,2054,7.0,14.0,0.0,0.0,102.0,178.0,1.0,152.0,19.0,0.0,35.0,18.0,26.0,10.35,37.48261474269819,1023.0,78.0,18.830000000000002,0.0,0.6,0.0,0.0,36.852394916911045,17.3374613003096,42.10526315789473,4210.482129,27.8,9.70873786407767,17.32,9.063056011,8.6,0.0,99.21798631476052
Census tract,Tract 8324,17031832400,3601,8.0,3.0,0.0,0.0,75.0,132.0,0.0,106.0,18.0,0.0,28.0,30.0,26.0,17.36,32.50306247447938,1647.0,76.0,14.67,1.0,0.76,0.15,0.971463266545234,53.551912568306015,9.411764705882351,25.882352941176475,184.5447435498195,29.8,8.347245409015025,8.85,9.123888798,8.3,0.0,96.05343047965998
Census tract,Tract 8325,17031832500,3334,9.0,22.0,1.0,0.0,169.0,233.0,0.0,211.0,13.0,0.0,20.0,9.0,22.0,51.48,35.16057585825028,1438.0,78.0,18.0,4.0,0.97,0.64,1.2517385257301807,49.58275382475661,39.86206896551724,56.68965517241379,224.5366260979244,31.5,9.786700125470514,33.63,9.032848907,11.4,7.0,91.44645340751045
Census tract,Tract 8326,17031832600,4147,6.0,12.0,1.0,0.0,153.0,203.0,1.0,185.0,10.0,2.0,19.0,17.0,18.0,9.81,23.546302943287863,1722.0,78.0,17.06,1.0,0.27,0.13,1.509872241579559,58.53658536585365,11.904761904761903,22.408963585434176,130.2712922662214,27.6,9.984317825405125,8.6,9.051178415,7.9,0.0,98.49012775842044
Census tract,Tract 8329,17031832900,1995,2.0,8.0,1.0,1.0,50.0,113.0,0.0,93.0,16.0,1.0,35.0,9.0,20.0,39.07,20.160642570281123,764.0,78.00000000000001,15.0,2.0,0.56,0.38,1.832460732984293,31.544502617801047,31.166347992351817,53.91969407265774,1074.6140205353383,29.5,12.585812356979408,32.74,9.228472951,18.3,7.83,98.03664921465968
Census tract,Tract 8330,17031833000,5637,35.0,38.0,3.0,0.0,696.0,1013.0,2.0,898.0,71.0,9.0,162.0,97.0,115.0,11.59,25.037982376177453,2576.0,78.0,18.75,5.0,0.81,0.31,7.375776397515528,38.81987577639752,15.291878172588833,27.157360406091367,3228.0945145739934,24.6,4.380103934669636,20.86,9.178935792,11.5,0.0,95.69099378881988
Census tract,Tract 8331,17031833100,9493,22.0,34.0,2.0,0.0,282.0,465.0,0.0,416.0,23.0,4.0,100.0,43.0,49.0,22.33,30.337078651685395,4720.0,78.0,18.56,8.0,1.29,0.52,5.1059322033898304,62.733050847457626,21.20523024445708,41.04604889141557,2732.079546824692,24.3,11.62703613555514,16.06,9.199974863,6.4,8.59,98.77118644067797
Census tract,Tract 8333,17031833300,2912,5.0,7.0,1.0,0.0,50.0,99.0,0.0,84.0,10.0,0.0,27.0,26.0,15.0,43.68,24.367088607594937,1215.0,78.0,18.0,1.0,0.29,0.15,3.45679012345679,33.90946502057613,32.75217932752179,66.87422166874222,745.8953279999998,23.8,14.43661971830986,42.35,9.223264481,16.2,20.65,96.21399176954732
Census tract,Tract 8339,17031833900,2333,46.0,11.0,1.0,1.0,59.0,185.0,0.0,118.0,20.0,0.0,48.0,112.0,67.0,96.12,60.372670807453424,763.0,77.99999999999999,15.25,19.0,7.4,2.93,6.684141546526867,30.013106159895152,20.59925093632959,44.9438202247191,31.87083766055722,40.6,27.1251193887297,66.75,9.395333060109293,32.9,0.95,84.53473132372214
Census tract,Tract 8340,17031834000,3609,37.0,18.0,14.0,1.0,66.0,208.0,2.0,154.0,13.0,3.0,68.0,144.0,54.0,90.25,53.75,1118.0,78.0,12.83,28.0,6.18,2.84,3.9355992844364938,10.644007155635062,39.23923923923924,61.06106106106106,1760.580850458936,36.3,22.57617728531856,90.27,9.581182514,23.3,93.11,78.80143112701252
Census tract,Tract 8342,17031834200,4693,88.0,35.0,16.0,1.0,151.0,494.0,6.0,336.0,61.0,8.0,144.0,192.0,158.0,67.36,56.53012048192772,2132.0,78.0,14.79,27.0,8.02,2.58,0.0,33.58348968105066,13.206214689265536,46.39830508474576,187.01640074513108,48.7,18.157389635316697,61.57,9.421022131,17.0,7.2,90.61913696060036
Census tract,Tract 8343,17031834300,6240,56.0,30.0,3.0,6.0,106.0,345.0,2.0,253.0,28.0,2.0,115.0,258.0,92.0,83.35000000000001,58.84257385673817,2583.0,78.00000000000001,13.44,16.0,4.56,1.87,1.8970189701897016,64.88579171506001,42.55788313120176,54.68577728776185,150.725207572008,44.7,14.97695852534562,80.78,9.466748634,12.3,14.14,82.69454123112659
Census tract,Tract 8344,17031834400,3765,38.0,16.0,2.0,2.0,101.0,269.0,0.0,216.0,12.0,1.0,99.0,129.0,53.0,78.47,45.51863041289023,1912.0,71.0,12.94,14.0,3.02,1.36,1.778242677824268,34.72803347280335,44.39102564102564,51.92307692307693,32.86639434985126,35.5,11.56336725254394,36.92,9.394622951,17.5,68.62,72.01882845188284
Census tract,Tract 8345,17031834500,1765,32.0,5.0,4.0,0.0,35.0,116.0,0.0,76.0,8.0,0.0,36.0,100.0,40.0,79.36,51.45929339477726,516.0,78.0,12.67,11.0,5.530000000000001,2.53,3.6821705426356592,11.24031007751938,23.36244541484716,38.864628820960704,399.7292885,47.5,22.05438066465257,55.75,9.413219126,20.3,21.56,96.70542635658916
